ano,codigo_municipio,nome_municipio,uf,taxa_aprovacao_fund,taxa_reprovacao_fund,taxa_abandono_fund,taxa_abandono_med
2023,2800704,Brejo Grande,SE,88.3,10.6,1.1,0.6
2023,2801009,Campo do Brito,SE,90,8.9,1.1,0.3
2023,2801108,Canhoba,SE,87.8,11.7,0.5,0.9
2023,2801207,Canindé de São Francisco,SE,84.1,13.9,2,4.9
2023,2801306,Capela,SE,94.5,5.3,0.2,2.6
2023,2801405,Carira,SE,87.5,11.1,1.4,4.1
2023,2801504,Carmópolis,SE,92.9,6.3,0.8,5
2023,2801603,Cedro de São João,SE,98.9,0.6,0.5,0
2023,2801702,Cristinápolis,SE,93.3,5.8,0.9,0.2
2023,2801900,Cumbe,SE,89.4,9.8,0.8,5.6
2023,2802007,Divina Pastora,SE,92.2,6.9,0.9,0.6
2023,2802106,Estância,SE,88.9,9.4,1.7,10.3
2023,2802205,Feira Nova,SE,83.7,11.3,5,13
2023,2802304,Frei Paulo,SE,80.5,18.2,1.3,4.5
2023,2802403,Gararu,SE,87.1,9,3.9,2.1
2023,2802502,General Maynard,SE,95.5,3.3,1.2,1.3
2023,2802601,Gracho Cardoso,SE,90,9,1,2.9
2023,2802700,Ilha das Flores,SE,93.1,5.3,1.6,6.3
2023,2802809,Indiaroba,SE,88.9,8.9,2.2,6
2023,2802908,Itabaiana,SE,88.1,10.7,1.2,5.4
2023,2803005,Itabaianinha,SE,96.4,2.8,0.8,1.3
2023,2803104,Itabi,SE,90.1,7.1,2.8,4.6
2023,2803203,Itaporanga d'Ajuda,SE,86.2,12.5,1.3,1.8
2023,2803302,Japaratuba,SE,91.9,7.8,0.3,5.8
2023,2803401,Japoatã,SE,88.6,10.7,0.7,2
2023,2803500,Lagarto,SE,91,8,1,1
2023,2803609,Laranjeiras,SE,83.7,14.8,1.5,0.9
2023,2803708,Macambira,SE,85.1,14.7,0.2,2.3
2023,2803807,Malhada dos Bois,SE,95.2,4.8,0,0
2023,2803906,Malhador,SE,85,13.4,1.6,0
2023,2804003,Maruim,SE,84.8,13.3,1.9,7.4
2023,2804102,Moita Bonita,SE,85.1,14.8,0.1,0
2023,2804201,Monte Alegre de Sergipe,SE,86.5,12.1,1.4,7.1
2023,2804300,Muribeca,SE,93,5.4,1.6,3.4
2023,2804409,Neópolis,SE,98.4,0.7,0.9,0.6
2023,2804458,Nossa Senhora Aparecida,SE,87.7,12.3,0,0
2023,2804508,Nossa Senhora da Glória,SE,89.8,8.7,1.5,1.2
2023,2804607,Nossa Senhora das Dores,SE,91.1,8.3,0.6,3.7
2023,2804706,Nossa Senhora de Lourdes,SE,93.9,5.6,0.5,1.4
2023,2804805,Nossa Senhora do Socorro,SE,93.8,5.6,0.6,2.5
2023,2804904,Pacatuba,SE,91.1,8,0.9,3.3
2023,2805000,Pedra Mole,SE,83.8,15.7,0.5,6
2023,2805109,Pedrinhas,SE,90.8,7.7,1.5,0
2023,2805208,Pinhão,SE,90.5,7.2,2.3,7.6
2023,2805307,Pirambu,SE,87.2,11,1.8,3.7
2023,2805406,Poço Redondo,SE,79.9,18.5,1.6,2.6
2023,2805505,Poço Verde,SE,94.1,5,0.9,0.6
2023,2805604,Porto da Folha,SE,88.6,9.4,2,2
2023,2805703,Propriá,SE,95.7,3.1,1.2,2
2023,2805802,Riachão do Dantas,SE,80.5,15.8,3.7,2.9
2023,2805901,Riachuelo,SE,84.1,15.6,0.3,0
2023,2806008,Ribeirópolis,SE,89.8,9.2,1,0
2023,2806107,Rosário do Catete,SE,90.3,7.4,2.3,0
2023,2806206,Salgado,SE,91.7,7.3,1,1.7
2023,2806305,Santa Luzia do Itanhy,SE,89,9.7,1.3,6.7
2023,2806404,Santana do São Francisco,SE,96.5,3.4,0.1,0
2023,2806503,Santa Rosa de Lima,SE,95.3,4.3,0.4,0
2023,2806602,Santo Amaro das Brotas,SE,90.6,9.3,0.1,5.1
2023,2806701,São Cristóvão,SE,96.4,3.3,0.3,2.1
2023,2806800,São Domingos,SE,87.9,12,0.1,2.1
2023,2806909,São Francisco,SE,89.3,10.3,0.4,2.2
2023,2807006,São Miguel do Aleixo,SE,90.7,7.1,2.2,1
2023,2807105,Simão Dias,SE,94.4,5.1,0.5,0.4
2023,2807204,Siriri,SE,81.9,17.9,0.2,2.8
2023,2807303,Telha,SE,86.3,13,0.7,3.3
2023,2807402,Tobias Barreto,SE,91.4,6.9,1.7,3.8
2023,2807501,Tomar do Geru,SE,97.7,1.5,0.8,1.7
2023,2807600,Umbaúba,SE,88.2,10.3,1.5,4.5
2023,2900108,Abaíra,BA,97.9,1.5,0.6,0.4
2023,2900207,Abaré,BA,98.5,1.4,0.1,1.9
2023,2900306,Acajutiba,BA,90,8.4,1.6,9.6
2023,2900355,Adustina,BA,91.7,7.5,0.8,3.1
2023,2900405,Água Fria,BA,78.8,20,1.2,3.3
2023,2900504,Érico Cardoso,BA,91.9,6.4,1.7,3.8
2023,2900603,Aiquara,BA,97.5,2.3,0.2,0.9
2023,2900702,Alagoinhas,BA,92.7,6,1.3,5.5
2023,2900801,Alcobaça,BA,80.9,15.2,3.9,2
2023,2900900,Almadina,BA,84,12,4,5.1
2023,2901007,Amargosa,BA,95.1,4.8,0.1,4.8
2023,2901106,Amélia Rodrigues,BA,90.3,8.6,1.1,0.6
2023,2901155,América Dourada,BA,98.3,1.5,0.2,2.9
2023,2901205,Anagé,BA,88,9.3,2.7,7.6
2023,2901304,Andaraí,BA,94.5,5,0.5,0
2023,2901353,Andorinha,BA,89,8.4,2.6,1.1
2023,2901403,Angical,BA,92.2,6.3,1.5,4.5
2023,2901502,Anguera,BA,99.5,0.2,0.3,10.3
2023,2901601,Antas,BA,89,9.5,1.5,10.9
2023,2901700,Antônio Cardoso,BA,80.6,17,2.4,1.1
2023,2901809,Antônio Gonçalves,BA,96.5,1.4,2.1,2.9
2023,2901908,Aporá,BA,79.3,19,1.7,4.2
2023,2901957,Apuarema,BA,84,8,8,11.8
2023,2902005,Aracatu,BA,86.4,10.5,3.1,1.3
2023,2902054,Araçás,BA,90.5,7.7,1.8,1.6
2023,2902104,Araci,BA,85.1,10.6,4.3,8.7
2023,2902203,Aramari,BA,94.5,3.9,1.6,0.4
2023,2902252,Arataca,BA,83.8,11.3,4.9,7.7
2023,2902302,Aratuípe,BA,91.4,7.6,1,1.3
2023,2902401,Aurelino Leal,BA,84.4,13.5,2.1,0
2023,2902500,Baianópolis,BA,87.7,11.9,0.4,2.9
2023,2902609,Baixa Grande,BA,89.1,8.8,2.1,3.9
2023,2902658,Banzaê,BA,93.5,5.6,0.9,3.4
2023,2902708,Barra,BA,87.9,9.9,2.2,5.2
2023,2902807,Barra da Estiva,BA,93.9,5.6,0.5,8
2023,2902906,Barra do Choça,BA,87.3,10,2.7,4.8
2023,2903003,Barra do Mendes,BA,99.1,0.9,0,7.7
2023,2903102,Barra do Rocha,BA,94.7,3.4,1.9,8
2023,2903201,Barreiras,BA,89.2,10,0.8,3.9
2023,2903235,Barro Alto,BA,97.8,0.3,1.9,7.3
2023,2903276,Barrocas,BA,97.6,2.3,0.1,1.9
2023,2903300,Barro Preto,BA,91.1,7.6,1.3,3.4
2023,2903409,Belmonte,BA,80.8,15.7,3.5,6.6
2023,2903508,Belo Campo,BA,90.3,7.5,2.2,3.6
2023,2903607,Biritinga,BA,81.5,16,2.5,4.8
2023,2903706,Boa Nova,BA,93.4,5.7,0.9,3.4
2023,2903805,Boa Vista do Tupim,BA,93,4.8,2.2,2.6
2023,2903904,Bom Jesus da Lapa,BA,97,3,0,5.1
2023,2903953,Bom Jesus da Serra,BA,89.7,4.3,6,1.9
2023,2904001,Boninal,BA,97.9,1.3,0.8,1.3
2023,2904050,Bonito,BA,89.8,9,1.2,11.8
2023,2904100,Boquira,BA,96.1,2.6,1.3,5.2
2023,2904209,Botuporã,BA,90.4,6.4,3.2,4.8
2023,2904308,Brejões,BA,91.5,5.2,3.3,4.8
2023,2904407,Brejolândia,BA,92.7,4.2,3.1,3.7
2023,2904506,Brotas de Macaúbas,BA,95.7,2.5,1.8,3.4
2023,2904605,Brumado,BA,94,5.8,0.2,3.4
2023,2904704,Buerarema,BA,89.1,7.9,3,2.7
2023,2904753,Buritirama,BA,95.2,4.3,0.5,3.7
2023,2904803,Caatiba,BA,90.3,5.3,4.4,2.7
2023,2904852,Cabaceiras do Paraguaçu,BA,91.4,7.7,0.9,2.5
2023,2904902,Cachoeira,BA,88.3,9.2,2.5,0.8
2023,2905008,Caculé,BA,96,3.5,0.5,1.5
2023,2905107,Caém,BA,97.4,2.2,0.4,3.7
2023,2905156,Caetanos,BA,97.1,2.6,0.3,3.9
2023,2905206,Caetité,BA,87.3,11.8,0.9,7.3
2023,2905305,Cafarnaum,BA,95.9,3.9,0.2,3.6
2023,2905404,Cairu,BA,78.9,15.8,5.3,2.1
2023,2905503,Caldeirão Grande,BA,99.7,0.3,0,7.5
2023,2905602,Camacan,BA,86.7,10.4,2.9,1.7
2023,2905701,Camaçari,BA,95.8,3.3,0.9,5.6
2023,2905800,Camamu,BA,87.4,10.2,2.4,5.8
2023,2905909,Campo Alegre de Lourdes,BA,85.3,10,4.7,5.8
2023,2906006,Campo Formoso,BA,91.5,5.8,2.7,3.6
2023,2906105,Canápolis,BA,94.8,3.4,1.8,0.7
2023,2906204,Canarana,BA,99.7,0.3,0,3.1
2023,2906303,Canavieiras,BA,82.8,15.2,2,5.4
2023,2906402,Candeal,BA,86.2,12.4,1.4,2.3
2023,2906501,Candeias,BA,88.1,9.9,2,4.2
2023,2906600,Candiba,BA,87,8.4,4.6,0.8
2023,2906709,Cândido Sales,BA,86.5,8.6,4.9,4.6
2023,2906808,Cansanção,BA,82.4,12.9,4.7,7.3
2023,2906824,Canudos,BA,91.1,6,2.9,4.2
2023,2906857,Capela do Alto Alegre,BA,88.8,8.7,2.5,1.8
2023,2906873,Capim Grosso,BA,92.1,6,1.9,6.9
2023,2906899,Caraíbas,BA,87.6,9.7,2.7,2.9
2023,2906907,Caravelas,BA,89.7,8.4,1.9,11.2
2023,2907004,Cardeal da Silva,BA,84.4,15.2,0.4,4.4
2023,2907103,Carinhanha,BA,93.4,5,1.6,3.8
2023,2907202,Casa Nova,BA,87.8,8.9,3.3,7.9
2023,2907301,Castro Alves,BA,98,1,1,13.9
2023,2907400,Catolândia,BA,97.1,2.7,0.2,12.4
2023,2907509,Catu,BA,95.2,3.8,1,2.2
2023,2907558,Caturama,BA,95.5,3.3,1.2,0.9
2023,2907608,Central,BA,88.7,9.3,2,2.3
2023,2907707,Chorrochó,BA,95.4,4,0.6,3
2023,2907806,Cícero Dantas,BA,99.4,0.6,0,4.1
2023,2907905,Cipó,BA,86.3,8.5,5.2,3.1
2023,2908002,Coaraci,BA,85.5,7.6,6.9,1.3
2023,2908101,Cocos,BA,93,5.2,1.8,5.1
2023,2908200,Conceição da Feira,BA,95.2,2.9,1.9,1.4
2023,2908309,Conceição do Almeida,BA,93.7,4.4,1.9,8.6
2023,2908408,Conceição do Coité,BA,91.3,6.7,2,4.1
2023,2908507,Conceição do Jacuípe,BA,99.2,0.6,0.2,3.7
2023,2908606,Conde,BA,81.4,16.6,2,9
2023,2908705,Condeúba,BA,93.3,5.9,0.8,3.2
2023,2908804,Contendas do Sincorá,BA,81.3,18,0.7,10.8
2023,2908903,Coração de Maria,BA,88.7,9.1,2.2,4.3
2023,2909000,Cordeiros,BA,95.1,3.4,1.5,2.3
2023,2909109,Coribe,BA,96.8,2.4,0.8,2.6
2023,2909208,Coronel João Sá,BA,88.4,9,2.6,2.3
2023,2909307,Correntina,BA,91.1,6.7,2.2,6.7
2023,2909406,Cotegipe,BA,93.7,4.6,1.7,6.4
2023,2909505,Cravolândia,BA,92.4,5,2.6,1.3
2023,2909604,Crisópolis,BA,92.2,5.7,2.1,3
2023,2909703,Cristópolis,BA,93.7,4.3,2,3
2023,2909802,Cruz das Almas,BA,90.6,8.6,0.8,3.6
2023,2909901,Curaçá,BA,89.4,8.1,2.5,3.3
2023,2910008,Dário Meira,BA,94.2,3.7,2.1,4.1
2023,2910057,Dias d'Ávila,BA,91.5,7,1.5,7.4
2023,2910107,Dom Basílio,BA,99,0.7,0.3,2.6
2023,2910206,Dom Macedo Costa,BA,97,3,0,2.9
2023,2910305,Elísio Medrado,BA,93.5,5.4,1.1,0
2023,2910404,Encruzilhada,BA,82.9,12.4,4.7,4.4
2023,2910503,Entre Rios,BA,79.5,16.5,4,3.1
2023,2910602,Esplanada,BA,78.3,17.6,4.1,5.1
2023,2910701,Euclides da Cunha,BA,82.7,13.9,3.4,4.1
2023,2910727,Eunápolis,BA,87.3,10.2,2.5,6.8
2023,2910750,Fátima,BA,91,7.8,1.2,6.9
2023,2910776,Feira da Mata,BA,96.2,2.7,1.1,2.8
2023,2910800,Feira de Santana,BA,89.5,8.6,1.9,4.6
2023,2910859,Filadélfia,BA,94.6,3.7,1.7,4.7
2023,2910909,Firmino Alves,BA,89.7,9.3,1,3.7
2023,2911006,Floresta Azul,BA,99.5,0.5,0,2.5
2023,2911105,Formosa do Rio Preto,BA,95.8,3.1,1.1,2.3
2023,2911204,Gandu,BA,95.4,3.6,1,6.8
2023,2911253,Gavião,BA,88.3,10.8,0.9,2.3
2023,2911303,Gentio do Ouro,BA,96.1,2.6,1.3,2.2
2023,2911402,Glória,BA,96.9,2.7,0.4,2.2
2023,2911501,Gongogi,BA,86.1,12,1.9,12.1
2023,2911600,Governador Mangabeira,BA,90.9,7,2.1,4.1
2023,2911659,Guajeru,BA,86.3,12.1,1.6,2.2
2023,2911709,Guanambi,BA,93.9,5.1,1,3.8
2023,2911808,Guaratinga,BA,86.9,7.6,5.5,7
2023,2911857,Heliópolis,BA,90.2,7,2.8,5.6
2023,2911907,Iaçu,BA,91.9,6.3,1.8,11.5
2023,2912004,Ibiassucê,BA,94.6,4.7,0.7,3.5
2023,2912103,Ibicaraí,BA,96.2,3.3,0.5,2.8
2023,2912202,Ibicoara,BA,93.7,5.7,0.6,5.3
2023,2912301,Ibicuí,BA,86.5,10.8,2.7,1.8
2023,2912400,Ibipeba,BA,92.8,4.7,2.5,1.7
2023,2912509,Ibipitanga,BA,96.3,1.9,1.8,4.2
2023,2912608,Ibiquera,BA,96.6,1.9,1.5,0.7
2023,2912707,Ibirapitanga,BA,85.5,10.4,4.1,1.6
2023,2912806,Ibirapuã,BA,90.4,8.6,1,10.6
2023,2912905,Ibirataia,BA,83.2,13.5,3.3,3
2023,2913002,Ibitiara,BA,97,1.6,1.4,1.6
2023,2913101,Ibititá,BA,93.1,4.7,2.2,7.6
2023,2913200,Ibotirama,BA,93.4,5,1.6,3
2023,2913309,Ichu,BA,96.6,2,1.4,1.1
2023,2913408,Igaporã,BA,89.8,8.9,1.3,2.9
2023,2913457,Igrapiúna,BA,85.6,11.1,3.3,2.8
2023,2913507,Iguaí,BA,87.5,9.6,2.9,6.9
2023,2913606,Ilhéus,BA,89.4,7.9,2.7,4.8
2023,2913705,Inhambupe,BA,84.9,12.8,2.3,13.8
2023,2913804,Ipecaetá,BA,85.1,11.6,3.3,7.9
2023,2913903,Ipiaú,BA,87.9,11.3,0.8,4.1
2023,2914000,Ipirá,BA,82.5,14.6,2.9,4.1
2023,2914109,Ipupiara,BA,88.7,7.4,3.9,5.3
2023,2914208,Irajuba,BA,91.6,4.7,3.7,0
2023,2914307,Iramaia,BA,94.1,4,1.9,5.4
2023,2914406,Iraquara,BA,98.9,0.7,0.4,5.5
2023,2914505,Irará,BA,81.4,16.2,2.4,3.2
2023,2914604,Irecê,BA,99.3,0.6,0.1,2.5
2023,2914653,Itabela,BA,77.5,18.4,4.1,5.3
2023,2914703,Itaberaba,BA,93.3,5.3,1.4,1.4
2023,2914802,Itabuna,BA,88.4,10,1.6,4.5
2023,2914901,Itacaré,BA,84.5,11.9,3.6,7.2
2023,2915007,Itaeté,BA,98.2,1.1,0.7,5.9
2023,2915106,Itagi,BA,86.4,10.8,2.8,8.2
2023,2915205,Itagibá,BA,94.2,4.9,0.9,3.1
2023,2915304,Itagimirim,BA,85.9,11.6,2.5,6.8
2023,2915353,Itaguaçu da Bahia,BA,92.8,6.2,1,0.8
2023,2915403,Itaju do Colônia,BA,82.1,14.1,3.8,3.3
2023,2915502,Itajuípe,BA,82.6,15.4,2,1.7
2023,2915601,Itamaraju,BA,98.3,1.1,0.6,5
2023,2915700,Itamari,BA,85.3,12.2,2.5,2.9
2023,2915809,Itambé,BA,87.5,10.1,2.4,2
2023,2915908,Itanagra,BA,87,11.7,1.3,7.1
2023,2916005,Itanhém,BA,85.1,13.6,1.3,8.8
2023,2916104,Itaparica,BA,90.6,8.3,1.1,6.9
2023,2916203,Itapé,BA,86.1,10.7,3.2,16.6
2023,2916302,Itapebi,BA,81,15,4,6.6
2023,2916401,Itapetinga,BA,88.7,9.7,1.6,5.7
2023,2916500,Itapicuru,BA,80.8,13.4,5.8,3.6
2023,2916609,Itapitanga,BA,77,20.6,2.4,0
2023,2916708,Itaquara,BA,89.3,8.7,2,1.8
2023,2916807,Itarantim,BA,84.9,12.2,2.9,4
2023,2916856,Itatim,BA,100,0,0,9.2
2023,2916906,Itiruçu,BA,97.3,2.7,0,4.3
2023,2917003,Itiúba,BA,88.8,9.7,1.5,4.6
2023,2917102,Itororó,BA,92,4.1,3.9,3.6
2023,2917201,Ituaçu,BA,90.8,7.8,1.4,3.2
2023,2917300,Ituberá,BA,86.1,12,1.9,4.9
2023,2917334,Iuiu,BA,95.8,2.8,1.4,9.4
2023,2917359,Jaborandi,BA,99.8,0,0.2,2
2023,2917409,Jacaraci,BA,97.9,1.8,0.3,2.3
2023,2917508,Jacobina,BA,91.1,6.6,2.3,6.9
2023,2917607,Jaguaquara,BA,94.2,4.8,1,2.5
2023,2917706,Jaguarari,BA,96,3.2,0.8,2.9
2023,2917805,Jaguaripe,BA,90.2,7.9,1.9,0.8
2023,2917904,Jandaíra,BA,82,15.4,2.6,1.1
2023,2918001,Jequié,BA,89.2,8.3,2.5,4.1
2023,2918100,Jeremoabo,BA,90.3,7.7,2,7
2023,2918209,Jiquiriçá,BA,85.5,12.1,2.4,0
2023,2918308,Jitaúna,BA,95.7,3,1.3,3.8
2023,2918357,João Dourado,BA,98.9,0.8,0.3,0.1
2023,2918407,Juazeiro,BA,95.6,3.7,0.7,8.3
2023,2918456,Jucuruçu,BA,87.6,9.4,3,4.6
2023,2918506,Jussara,BA,96.2,1.9,1.9,5.8
2023,2918555,Jussari,BA,87.9,8.2,3.9,0
2023,2918605,Jussiape,BA,94.1,4.5,1.4,2.7
2023,2918704,Lafaiete Coutinho,BA,98.6,0.8,0.6,6.7
2023,2918753,Lagoa Real,BA,85,12.5,2.5,2.7
2023,2918803,Laje,BA,96,3.5,0.5,3.8
2023,2918902,Lajedão,BA,90.2,8.6,1.2,1.4
2023,2919009,Lajedinho,BA,91,8.8,0.2,8.9
2023,2919058,Lajedo do Tabocal,BA,97.4,2.4,0.2,0.7
2023,2919108,Lamarão,BA,83.2,14.8,2,1
2023,2919157,Lapão,BA,97.5,2,0.5,3.6
2023,2919207,Lauro de Freitas,BA,91.3,7.9,0.8,5.4
2023,2919306,Lençóis,BA,89.3,9.4,1.3,10.1
2023,2919405,Licínio de Almeida,BA,99.4,0.6,0,7.5
2023,2919504,Livramento de Nossa Senhora,BA,93.6,4.3,2.1,3
2023,2919553,Luís Eduardo Magalhães,BA,97,2.5,0.5,7.5
2023,2919603,Macajuba,BA,90,9.5,0.5,7.2
2023,2919702,Macarani,BA,87.9,10.5,1.6,6.3
2023,2919801,Macaúbas,BA,96.3,2.7,1,4.1
2023,2919900,Macururé,BA,95.2,2.6,2.2,6.6
2023,2919926,Madre de Deus,BA,96.7,3,0.3,2.1
2023,2919959,Maetinga,BA,84.2,14.5,1.3,6.2
2023,2920007,Maiquinique,BA,82.5,11.1,6.4,1.4
2023,2920106,Mairi,BA,90.1,8.5,1.4,1.5
2023,2920205,Malhada,BA,96.4,2.2,1.4,2.7
2023,2920304,Malhada de Pedras,BA,97.6,2.3,0.1,0.8
2023,2920403,Manoel Vitorino,BA,85.4,10.7,3.9,8.2
2023,2920452,Mansidão,BA,90.8,7.5,1.7,0.8
2023,2920502,Maracás,BA,97.8,1.3,0.9,2.5
2023,2920601,Maragogipe,BA,92.5,6,1.5,5.1
2023,2920700,Maraú,BA,82.8,12.8,4.4,8.5
2023,2920809,Marcionílio Souza,BA,97.6,2.1,0.3,2.4
2023,2920908,Mascote,BA,88.7,9.6,1.7,5.6
2023,2921005,Mata de São João,BA,98,2,0,2.9
2023,2921054,Matina,BA,95.5,3.3,1.2,3.3
2023,2921104,Medeiros Neto,BA,85.4,13.1,1.5,1.1
2023,2921203,Miguel Calmon,BA,89.7,8.7,1.6,3
2023,2921302,Milagres,BA,85,12.6,2.4,4.6
2023,2921401,Mirangaba,BA,87.3,8.9,3.8,2.2
2023,2921450,Mirante,BA,88.9,10.3,0.8,2.9
2023,2921500,Monte Santo,BA,85.3,9.6,5.1,2
2023,2921609,Morpará,BA,94.5,4.4,1.1,2.7
2023,2921708,Morro do Chapéu,BA,98.1,1.6,0.3,1.6
2023,2921807,Mortugaba,BA,96,2.8,1.2,3.7
2023,2921906,Mucugê,BA,97.4,2.1,0.5,8.9
2023,2922003,Mucuri,BA,92.1,7.1,0.8,3.1
2023,2922052,Mulungu do Morro,BA,94.9,4.4,0.7,5.2
2023,2922102,Mundo Novo,BA,99.8,0.2,0,3.1
2023,2922201,Muniz Ferreira,BA,93.7,5.1,1.2,1.2
2023,2922250,Muquém do São Francisco,BA,88.1,9.3,2.6,7.1
2023,2922300,Muritiba,BA,92,6.8,1.2,2.9
2023,2922409,Mutuípe,BA,90.8,8,1.2,1.7
2023,2922508,Nazaré,BA,99.5,0.4,0.1,1.7
2023,2922607,Nilo Peçanha,BA,84.1,11.7,4.2,2
2023,2922656,Nordestina,BA,80.7,15.1,4.2,11.5
2023,2922706,Nova Canaã,BA,87.3,9.2,3.5,3
2023,2922730,Nova Fátima,BA,90.7,7.9,1.4,6.1
2023,2922755,Nova Ibiá,BA,95.4,3.3,1.3,10.8
2023,2922805,Nova Itarana,BA,93.3,3.7,3,2.9
2023,2922854,Nova Redenção,BA,96.4,0.3,3.3,5
2023,2922904,Nova Soure,BA,90.7,7.8,1.5,3.8
2023,2923001,Nova Viçosa,BA,91.8,7,1.2,4.8
2023,2923035,Novo Horizonte,BA,99.8,0,0.2,2.3
2023,2923050,Novo Triunfo,BA,94.1,5.5,0.4,0.3
2023,2923100,Olindina,BA,90.4,8.9,0.7,6.1
2023,2923209,Oliveira dos Brejinhos,BA,98.5,0.6,0.9,5.3
2023,2923308,Ouriçangas,BA,88.5,10.5,1,1
2023,2923357,Ourolândia,BA,86.1,11.4,2.5,6.4
2023,2923407,Palmas de Monte Alto,BA,97.6,1.6,0.8,7.2
2023,2923506,Palmeiras,BA,86.8,11.9,1.3,2.4
2023,2923605,Paramirim,BA,94.2,4.4,1.4,3.1
2023,2923704,Paratinga,BA,87.2,10.7,2.1,5.4
2023,2923803,Paripiranga,BA,91.6,6.8,1.6,3.7
2023,2923902,Pau Brasil,BA,89.8,5.6,4.6,9.4
2023,2924009,Paulo Afonso,BA,91.5,8.2,0.3,4.1
2023,2924058,Pé de Serra,BA,91.1,6.5,2.4,3.3
2023,2924108,Pedrão,BA,83.5,14.4,2.1,4
2023,2924207,Pedro Alexandre,BA,83.3,13.7,3,9.9
2023,2924306,Piatã,BA,98.7,1,0.3,3.5
2023,2924405,Pilão Arcado,BA,79.3,14.4,6.3,11.9
2023,2924504,Pindaí,BA,92.9,6.3,0.8,4.2
2023,2924603,Pindobaçu,BA,94,4.4,1.6,3.6
2023,2924652,Pintadas,BA,94.6,3.3,2.1,4.5
2023,2924678,Piraí do Norte,BA,77.8,16.9,5.3,15.2
2023,2924702,Piripá,BA,94.9,3.3,1.8,0
2023,2924801,Piritiba,BA,90.7,7.7,1.6,1.9
2023,2924900,Planaltino,BA,97.2,2.2,0.6,1.6
2023,2925006,Planalto,BA,88.1,9.2,2.7,3.8
2023,2925105,Poções,BA,92.1,6.9,1,2.6
2023,2925204,Pojuca,BA,94.5,4.6,0.9,8.4
2023,2925253,Ponto Novo,BA,84,13.3,2.7,3.3
2023,2925303,Porto Seguro,BA,91.3,6.9,1.8,6
2023,2925402,Potiraguá,BA,91.1,6.6,2.3,1.7
2023,2925501,Prado,BA,87.4,10.5,2.1,11.9
2023,2925600,Presidente Dutra,BA,95.2,3.1,1.7,6.1
2023,2925709,Presidente Jânio Quadros,BA,87.5,10.8,1.7,2.5
2023,2925758,Presidente Tancredo Neves,BA,95.7,3.2,1.1,13.8
2023,2925808,Queimadas,BA,91.2,5.8,3,8
2023,2925907,Quijingue,BA,84.8,12.5,2.7,3.8
2023,2925931,Quixabeira,BA,99.9,0.1,0,1.3
2023,2925956,Rafael Jambeiro,BA,97.3,1.6,1.1,3.8
2023,2926004,Remanso,BA,94.5,3.2,2.3,5.5
2023,2926103,Retirolândia,BA,92.1,7,0.9,2.3
2023,2926202,Riachão das Neves,BA,84.8,11.9,3.3,4.5
2023,2926301,Riachão do Jacuípe,BA,91.4,6.9,1.7,2.1
2023,2926400,Riacho de Santana,BA,95.6,3.6,0.8,4
2023,2926509,Ribeira do Amparo,BA,88.5,8.5,3,6.9
2023,2926608,Ribeira do Pombal,BA,97.2,2.5,0.3,7.5
2023,2926657,Ribeirão do Largo,BA,83.5,11.3,5.2,3.4
2023,2926707,Rio de Contas,BA,93.3,5.8,0.9,0
2023,2926806,Rio do Antônio,BA,92.3,5.1,2.6,4.9
2023,2926905,Rio do Pires,BA,96.5,2.5,1,1.6
2023,2927002,Rio Real,BA,91.3,7.6,1.1,4.6
2023,2927101,Rodelas,BA,91.5,7.2,1.3,4.5
2023,2927200,Ruy Barbosa,BA,89.9,8.5,1.6,10.4
2023,2927309,Salinas da Margarida,BA,87,12,1,8
2023,2927408,Salvador,BA,95.7,3.1,1.2,4.7
2023,2927507,Santa Bárbara,BA,86.7,10.5,2.8,0.7
2023,2927606,Santa Brígida,BA,81.6,16.5,1.9,2.6
2023,2927705,Santa Cruz Cabrália,BA,92.7,7.2,0.1,12.7
2023,2927804,Santa Cruz da Vitória,BA,90.1,6,3.9,3.2
2023,2927903,Santa Inês,BA,99.9,0,0.1,0.4
2023,2928000,Santaluz,BA,91.3,5.8,2.9,6.9
2023,2928059,Santa Luzia,BA,91.5,3.7,4.8,12.8
2023,2928109,Santa Maria da Vitória,BA,93.7,5,1.3,3.8
2023,2928208,Santana,BA,98.3,1.2,0.5,4.1
2023,2928307,Santanópolis,BA,85.9,9.7,4.4,1.3
2023,2928406,Santa Rita de Cássia,BA,94.3,3.7,2,2
2023,2928505,Santa Terezinha,BA,94.8,4.5,0.7,0.6
2023,2928604,Santo Amaro,BA,91.2,6.5,2.3,4.8
2023,2928703,Santo Antônio de Jesus,BA,93.1,5.8,1.1,5.3
2023,2928802,Santo Estêvão,BA,87.3,11.5,1.2,4.9
2023,2928901,São Desidério,BA,96.5,2.2,1.3,7.7
2023,2928950,São Domingos,BA,96.6,1.9,1.5,8.6
2023,2929008,São Félix,BA,87.4,10.4,2.2,4.3
2023,2929057,São Félix do Coribe,BA,97.9,1,1.1,9.3
2023,2929107,São Felipe,BA,95.3,2.9,1.8,16.6
2023,2929206,São Francisco do Conde,BA,89.2,9.3,1.5,2
2023,2929255,São Gabriel,BA,94,3.2,2.8,4.5
2023,2929305,São Gonçalo dos Campos,BA,85.2,13.9,0.9,5.4
2023,2929354,São José da Vitória,BA,83.4,11.7,4.9,1.9
2023,2929370,São José do Jacuípe,BA,88.5,7.4,4.1,1.4
2023,2929404,São Miguel das Matas,BA,89,9.5,1.5,7.5
